Unnamed: 0,Folder name,Clip Name,Image Number,DateTime,Temperature,Humidity,Precipitation,Dew Point,Wind Direction,Wind Speed,Sun Radiation Intensity,Min of sunshine latest 10 min
637655,20210216,clip_1_0028,101,2021-02-16 00:28:00,-3.6,98,0.0,-4.0,150,0.7,0,0.0
637694,20210216,clip_2_0056,19,2021-02-16 00:56:00,-3.2,98,0.0,-3.5,0,0.0,0,0.0
637776,20210216,clip_2_0056,101,2021-02-16 00:56:00,-3.2,98,0.0,-3.5,0,0.0,0,0.0
637897,20210216,clip_3_0124,101,2021-02-16 01:24:00,-3.7,98,0.0,-4.0,139,0.4,0,0.0
637991,20210216,clip_4_0152,74,2021-02-16 01:52:00,-3.0,98,0.0,-3.2,176,1.0,0,0.0
638057,20210216,clip_5_0220,19,2021-02-16 02:20:00,-2.8,98,0.0,-3.1,157,0.8,0,0.0
638139,20210216,clip_5_0220,101,2021-02-16 02:20:00,-2.8,98,0.0,-3.1,157,0.8,0,0.0
638205,20210216,clip_6_0248,46,2021-02-16 02:48:00,-2.6,98,0.0,-2.9,125,0.7,0,0.0
638260,20210216,clip_6_0248,101,2021-02-16 02:48:00,-2.6,98,0.0,-2.9,125,0.7,0,0.0
638299,20210216,clip_7_0316,19,2021-02-16 03:16:00,-2.8,98,0.0,-3.1,0,0.0,0,0.0
638381,20210216,clip_7_0316,101,2021-02-16 03:16:00,-2.8,98,0.0,-3.1,0,0.0,0,0.0
638447,20210216,clip_8_1038,46,2021-02-16 10:38:00,-1.3,91,0.0,-2.6,117,2.6,139,0.0
638502,20210216,clip_8_1038,101,2021-02-16 10:38:00,-1.3,91,0.0,-2.6,117,2.6,139,0.0
638541,20210216,clip_9_1106,19,2021-02-16 11:06:00,-1.2,91,0.0,-2.5,120,3.0,153,0.0
638596,20210216,clip_9_1106,74,2021-02-16 11:06:00,-1.2,91,0.0,-2.5,120,3.0,153,0.0
638689,20210216,clip_10_1134,46,2021-02-16 11:34:00,-0.9,91,0.0,-2.2,116,3.4,208,0.0
638744,20210216,clip_10_1134,101,2021-02-16 11:34:00,-0.9,91,0.0,-2.2,116,3.4,208,0.0
639630,20210216,clip_18_1518,19,2021-02-16 15:18:00,-0.9,92,0.0,-2.1,113,4.9,28,0.0
639658,20210216,clip_18_1518,47,2021-02-16 15:18:00,-0.9,92,0.0,-2.1,113,4.9,28,0.0
640020,20210216,clip_21_1642,46,2021-02-16 16:42:00,-1.2,97,0.1,-1.7,113,5.7,1,0.0
640075,20210216,clip_21_1642,101,2021-02-16 16:42:00,-1.2,97,0.1,-1.7,113,5.7,1,0.0
640383,20210216,clip_24_1806,46,2021-02-16 18:06:00,-0.8,97,0.1,-1.2,109,6.2,0,0.0
640438,20210216,clip_24_1806,101,2021-02-16 18:06:00,-0.8,97,0.1,-1.2,109,6.2,0,0.0
640504,20210216,clip_25_1834,46,2021-02-16 18:34:00,-0.6,97,0.3,-1.0,109,6.0,0,0.0
640559,20210216,clip_25_1834,101,2021-02-16 18:34:00,-0.6,97,0.3,-1.0,109,6.0,0,0.0
640625,20210216,clip_26_1902,46,2021-02-16 19:02:00,-0.4,97,0.3,-0.8,113,4.2,0,0.0
640680,20210216,clip_26_1902,101,2021-02-16 19:02:00,-0.4,97,0.3,-0.8,113,4.2,0,0.0
640867,20210216,clip_28_1958,46,2021-02-16 19:58:00,-0.2,98,0.3,-0.5,121,3.7,0,0.0
640922,20210216,clip_28_1958,101,2021-02-16 19:58:00,-0.2,98,0.3,-0.5,121,3.7,0,0.0
640411,20210216,clip_24_1806,74,2021-02-16 18:06:00,-0.8,97,0.1,-1.2,109,6.2,0,0.0
640531,20210216,clip_25_1834,73,2021-02-16 18:34:00,-0.6,97,0.3,-1.0,109,6.0,0,0.0
638624,20210216,clip_9_1106,102,2021-02-16 11:06:00,-1.2,91,0.0,-2.5,120,3.0,153,0.0
638019,20210216,clip_4_0152,102,2021-02-16 01:52:00,-3.0,98,0.0,-3.2,176,1.0,0,0.0
638178,20210216,clip_6_0248,19,2021-02-16 02:48:00,-2.6,98,0.0,-2.9,125,0.7,0,0.0
638232,20210216,clip_6_0248,73,2021-02-16 02:48:00,-2.6,98,0.0,-2.9,125,0.7,0,0.0
638420,20210216,clip_8_1038,19,2021-02-16 10:38:00,-1.3,91,0.0,-2.6,117,2.6,139,0.0
638474,20210216,clip_8_1038,73,2021-02-16 10:38:00,-1.3,91,0.0,-2.6,117,2.6,139,0.0
638568,20210216,clip_9_1106,46,2021-02-16 11:06:00,-1.2,91,0.0,-2.5,120,3.0,153,0.0
637722,20210216,clip_2_0056,47,2021-02-16 00:56:00,-3.2,98,0.0,-3.5,0,0.0,0,0.0
637749,20210216,clip_2_0056,74,2021-02-16 00:56:00,-3.2,98,0.0,-3.5,0,0.0,0,0.0
637870,20210216,clip_3_0124,74,2021-02-16 01:24:00,-3.7,98,0.0,-4.0,139,0.4,0,0.0
637572,20210216,clip_1_0028,18,2021-02-16 00:28:00,-3.6,98,0.0,-4.0,150,0.7,0,0.0
637627,20210216,clip_1_0028,73,2021-02-16 00:28:00,-3.6,98,0.0,-4.0,150,0.7,0,0.0
637451,20210216,clip_0_0000,18,2021-02-16 00:00:00,-2.9,97,0.0,-3.2,108,1.2,0,0.0
637506,20210216,clip_0_0000,73,2021-02-16 00:00:00,-2.9,97,0.0,-3.2,108,1.2,0,0.0
637814,20210216,clip_3_0124,18,2021-02-16 01:24:00,-3.7,98,0.0,-4.0,139,0.4,0,0.0
637935,20210216,clip_4_0152,18,2021-02-16 01:52:00,-3.0,98,0.0,-3.2,176,1.0,0,0.0
638084,20210216,clip_5_0220,46,2021-02-16 02:20:00,-2.8,98,0.0,-3.1,157,0.8,0,0.0
638111,20210216,clip_5_0220,73,2021-02-16 02:20:00,-2.8,98,0.0,-3.1,157,0.8,0,0.0
638326,20210216,clip_7_0316,46,2021-02-16 03:16:00,-2.8,98,0.0,-3.1,0,0.0,0,0.0
638353,20210216,clip_7_0316,73,2021-02-16 03:16:00,-2.8,98,0.0,-3.1,0,0.0,0,0.0
638661,20210216,clip_10_1134,18,2021-02-16 11:34:00,-0.9,91,0.0,-2.2,116,3.4,208,0.0
638716,20210216,clip_10_1134,73,2021-02-16 11:34:00,-0.9,91,0.0,-2.2,116,3.4,208,0.0
638986,20210216,clip_12_1230,101,2021-02-16 12:30:00,-0.9,92,0.0,-2.0,110,3.9,136,0.0
639686,20210216,clip_18_1518,75,2021-02-16 15:18:00,-0.9,92,0.0,-2.1,113,4.9,28,0.0
639712,20210216,clip_18_1518,101,2021-02-16 15:18:00,-0.9,92,0.0,-2.1,113,4.9,28,0.0
639992,20210216,clip_21_1642,18,2021-02-16 16:42:00,-1.2,97,0.1,-1.7,113,5.7,1,0.0
640047,20210216,clip_21_1642,73,2021-02-16 16:42:00,-1.2,97,0.1,-1.7,113,5.7,1,0.0
640355,20210216,clip_24_1806,18,2021-02-16 18:06:00,-0.8,97,0.1,-1.2,109,6.2,0,0.0
640476,20210216,clip_25_1834,18,2021-02-16 18:34:00,-0.6,97,0.3,-1.0,109,6.0,0,0.0
640597,20210216,clip_26_1902,18,2021-02-16 19:02:00,-0.4,97,0.3,-0.8,113,4.2,0,0.0
640652,20210216,clip_26_1902,73,2021-02-16 19:02:00,-0.4,97,0.3,-0.8,113,4.2,0,0.0
640839,20210216,clip_28_1958,18,2021-02-16 19:58:00,-0.2,98,0.3,-0.5,121,3.7,0,0.0
640894,20210216,clip_28_1958,73,2021-02-16 19:58:00,-0.2,98,0.3,-0.5,121,3.7,0,0.0
641444,20210216,clip_33_2218,18,2021-02-16 22:18:00,-0.5,99,0.1,-0.6,121,5.9,0,0.0
641470,20210216,clip_33_2218,44,2021-02-16 22:18:00,-0.5,99,0.1,-0.6,121,5.9,0,0.0
640161,20210216,clip_22_1710,66,2021-02-16 17:10:00,-1.1,97,0.1,-1.5,110,6.7,0,0.0
639213,20210216,clip_14_1326,86,2021-02-16 13:26:00,-0.9,93,0.0,-1.8,112,4.7,98,0.0
639605,20210216,clip_17_1450,115,2021-02-16 14:50:00,-0.8,93,0.0,-1.9,117,5.0,45,0.0
640112,20210216,clip_22_1710,17,2021-02-16 17:10:00,-1.1,97,0.1,-1.5,110,6.7,0,0.0
640136,20210216,clip_22_1710,41,2021-02-16 17:10:00,-1.1,97,0.1,-1.5,110,6.7,0,0.0
640186,20210216,clip_22_1710,91,2021-02-16 17:10:00,-1.1,97,0.1,-1.5,110,6.7,0,0.0
639022,20210216,clip_13_1258,16,2021-02-16 12:58:00,-0.8,93,0.0,-1.9,125,4.3,101,0.0
639044,20210216,clip_13_1258,38,2021-02-16 12:58:00,-0.8,93,0.0,-1.9,125,4.3,101,0.0
639066,20210216,clip_13_1258,60,2021-02-16 12:58:00,-0.8,93,0.0,-1.9,125,4.3,101,0.0
639088,20210216,clip_13_1258,82,2021-02-16 12:58:00,-0.8,93,0.0,-1.9,125,4.3,101,0.0
639110,20210216,clip_13_1258,104,2021-02-16 12:58:00,-0.8,93,0.0,-1.9,125,4.3,101,0.0
639166,20210216,clip_14_1326,39,2021-02-16 13:26:00,-0.9,93,0.0,-1.8,112,4.7,98,0.0
639189,20210216,clip_14_1326,62,2021-02-16 13:26:00,-0.9,93,0.0,-1.8,112,4.7,98,0.0
640210,20210216,clip_22_1710,115,2021-02-16 17:10:00,-1.1,97,0.1,-1.5,110,6.7,0,0.0
640221,20210216,clip_23_1738,5,2021-02-16 17:38:00,-1.1,97,0.1,-1.5,112,7.1,0,0.0
641178,20210216,clip_30_2054,115,2021-02-16 20:54:00,-0.3,98,0.2,-0.5,117,4.9,0,0.0
641310,20210216,clip_32_2150,5,2021-02-16 21:50:00,-0.4,99,0.1,-0.5,119,5.7,0,0.0
641409,20210216,clip_32_2150,104,2021-02-16 21:50:00,-0.4,99,0.1,-0.5,119,5.7,0,0.0
639143,20210216,clip_14_1326,16,2021-02-16 13:26:00,-0.9,93,0.0,-1.8,112,4.7,98,0.0
639285,20210216,clip_15_1354,37,2021-02-16 13:54:00,-0.8,93,0.0,-1.8,111,4.9,130,0.0
639847,20210216,clip_19_1546,115,2021-02-16 15:46:00,-1.1,93,0.0,-2.1,119,4.9,13,0.0
638779,20210216,clip_11_1202,15,2021-02-16 12:02:00,-1.0,92,0.0,-2.1,118,3.2,101,0.0
638801,20210216,clip_11_1202,37,2021-02-16 12:02:00,-1.0,92,0.0,-2.1,118,3.2,101,0.0
638900,20210216,clip_12_1230,15,2021-02-16 12:30:00,-0.9,92,0.0,-2.0,110,3.9,136,0.0
638920,20210216,clip_12_1230,35,2021-02-16 12:30:00,-0.9,92,0.0,-2.0,110,3.9,136,0.0
638942,20210216,clip_12_1230,57,2021-02-16 12:30:00,-0.9,92,0.0,-2.0,110,3.9,136,0.0
638962,20210216,clip_12_1230,77,2021-02-16 12:30:00,-0.9,92,0.0,-2.0,110,3.9,136,0.0
639263,20210216,clip_15_1354,15,2021-02-16 13:54:00,-0.8,93,0.0,-1.8,111,4.9,130,0.0
639325,20210216,clip_15_1354,77,2021-02-16 13:54:00,-0.8,93,0.0,-1.8,111,4.9,130,0.0
639345,20210216,clip_15_1354,97,2021-02-16 13:54:00,-0.8,93,0.0,-1.8,111,4.9,130,0.0
639807,20210216,clip_19_1546,75,2021-02-16 15:46:00,-1.1,93,0.0,-2.1,119,4.9,13,0.0
639827,20210216,clip_19_1546,95,2021-02-16 15:46:00,-1.1,93,0.0,-2.1,119,4.9,13,0.0
641590,20210216,clip_35_2246,36,2021-02-16 22:46:00,-0.5,99,0.1,-0.6,121,5.8,0,0.0
641629,20210216,clip_35_2246,75,2021-02-16 22:46:00,-0.5,99,0.1,-0.6,121,5.8,0,0.0
639305,20210216,clip_15_1354,57,2021-02-16 13:54:00,-0.8,93,0.0,-1.8,111,4.9,130,0.0
639451,20210216,clip_16_1422,82,2021-02-16 14:22:00,-0.8,92,0.0,-1.8,117,5.1,70,0.0
639470,20210216,clip_16_1422,101,2021-02-16 14:22:00,-0.8,92,0.0,-1.8,117,5.1,70,0.0
639509,20210216,clip_17_1450,19,2021-02-16 14:50:00,-0.8,93,0.0,-1.9,117,5.0,45,0.0
639527,20210216,clip_17_1450,37,2021-02-16 14:50:00,-0.8,93,0.0,-1.9,117,5.0,45,0.0
639546,20210216,clip_17_1450,56,2021-02-16 14:50:00,-0.8,93,0.0,-1.9,117,5.0,45,0.0
639565,20210216,clip_17_1450,75,2021-02-16 14:50:00,-0.8,93,0.0,-1.9,117,5.0,45,0.0
639583,20210216,clip_17_1450,93,2021-02-16 14:50:00,-0.8,93,0.0,-1.9,117,5.0,45,0.0
639750,20210216,clip_19_1546,18,2021-02-16 15:46:00,-1.1,93,0.0,-2.1,119,4.9,13,0.0
639768,20210216,clip_19_1546,36,2021-02-16 15:46:00,-1.1,93,0.0,-2.1,119,4.9,13,0.0
639787,20210216,clip_19_1546,55,2021-02-16 15:46:00,-1.1,93,0.0,-2.1,119,4.9,13,0.0
639885,20210216,clip_20_1614,32,2021-02-16 16:14:00,-1.1,95,0.0,-1.8,117,5.4,5,0.0
639903,20210216,clip_20_1614,50,2021-02-16 16:14:00,-1.1,95,0.0,-1.8,117,5.4,5,0.0
639921,20210216,clip_20_1614,68,2021-02-16 16:14:00,-1.1,95,0.0,-1.8,117,5.4,5,0.0
639940,20210216,clip_20_1614,87,2021-02-16 16:14:00,-1.1,95,0.0,-1.8,117,5.4,5,0.0
639958,20210216,clip_20_1614,105,2021-02-16 16:14:00,-1.1,95,0.0,-1.8,117,5.4,5,0.0
641026,20210216,clip_29_2026,84,2021-02-16 20:26:00,-0.3,98,0.7,-0.5,116,4.8,0,0.0
641044,20210216,clip_29_2026,102,2021-02-16 20:26:00,-0.3,98,0.7,-0.5,116,4.8,0,0.0
641081,20210216,clip_30_2054,18,2021-02-16 20:54:00,-0.3,98,0.2,-0.5,117,4.9,0,0.0
641100,20210216,clip_30_2054,37,2021-02-16 20:54:00,-0.3,98,0.2,-0.5,117,4.9,0,0.0
641120,20210216,clip_30_2054,57,2021-02-16 20:54:00,-0.3,98,0.2,-0.5,117,4.9,0,0.0
641138,20210216,clip_30_2054,75,2021-02-16 20:54:00,-0.3,98,0.2,-0.5,117,4.9,0,0.0
641157,20210216,clip_30_2054,94,2021-02-16 20:54:00,-0.3,98,0.2,-0.5,117,4.9,0,0.0
641256,20210216,clip_31_2122,72,2021-02-16 21:22:00,-0.4,98,0.3,-0.6,120,5.2,0,0.0
641275,20210216,clip_31_2122,91,2021-02-16 21:22:00,-0.4,98,0.3,-0.6,120,5.2,0,0.0
641332,20210216,clip_32_2150,27,2021-02-16 21:50:00,-0.4,99,0.1,-0.5,119,5.7,0,0.0
641350,20210216,clip_32_2150,45,2021-02-16 21:50:00,-0.4,99,0.1,-0.5,119,5.7,0,0.0
641369,20210216,clip_32_2150,64,2021-02-16 21:50:00,-0.4,99,0.1,-0.5,119,5.7,0,0.0
641388,20210216,clip_32_2150,83,2021-02-16 21:50:00,-0.4,99,0.1,-0.5,119,5.7,0,0.0
641493,20210216,clip_33_2218,67,2021-02-16 22:18:00,-0.5,99,0.1,-0.6,121,5.9,0,0.0
641512,20210216,clip_33_2218,86,2021-02-16 22:18:00,-0.5,99,0.1,-0.6,121,5.9,0,0.0
641531,20210216,clip_33_2218,105,2021-02-16 22:18:00,-0.5,99,0.1,-0.6,121,5.9,0,0.0
641552,20210216,clip_34_2246,5,2021-02-16 22:46:00,-0.5,99,0.1,-0.6,121,5.8,0,0.0
641570,20210216,clip_35_2246,16,2021-02-16 22:46:00,-0.5,99,0.1,-0.6,121,5.8,0,0.0
641609,20210216,clip_35_2246,55,2021-02-16 22:46:00,-0.5,99,0.1,-0.6,121,5.8,0,0.0
641697,20210216,clip_36_2314,22,2021-02-16 23:14:00,-0.5,100,0.1,-0.6,120,5.7,0,0.0
641922,20210217,clip_0_0000,5,2021-02-17 00:00:00,-0.5,100,0.1,-0.6,119,6.2,0,0.0
648203,20210217,clip_51_2347,115,2021-02-17 23:47:00,0.3,100,0.2,0.2,120,7.0,0,0.0
645068,20210217,clip_26_1208,5,2021-02-17 12:08:00,-0.1,100,0.0,-0.2,80,1.3,80,0.0
644279,20210217,clip_19_0852,63,2021-02-17 08:52:00,-0.4,100,0.1,-0.4,101,3.0,54,0.0
647488,20210217,clip_46_2127,5,2021-02-17 21:27:00,0.0,100,0.0,0.0,123,7.8,0,0.0
642769,20210217,clip_7_0316,5,2021-02-17 03:16:00,-0.1,100,0.1,-0.2,114,3.5,0,0.0
642345,20210217,clip_3_0124,65,2021-02-17 01:24:00,-0.3,100,0.0,-0.3,116,4.5,0,0.0
646278,20210217,clip_36_1647,5,2021-02-17 16:47:00,0.0,99,0.0,-0.1,111,4.4,0,0.0
643495,20210217,clip_13_0604,5,2021-02-17 06:04:00,-0.5,100,0.1,-0.5,104,2.5,0,0.0
645057,20210217,clip_25_1140,115,2021-02-17 11:40:00,-0.3,100,0.0,-0.3,81,1.6,93,0.0
647004,20210217,clip_42_1935,5,2021-02-17 19:35:00,0.1,99,0.0,0.0,125,5.9,0,0.0
647961,20210217,clip_49_2251,115,2021-02-17 22:51:00,0.1,100,0.2,0.1,130,7.1,0,0.0
643242,20210217,clip_10_0440,115,2021-02-17 04:40:00,-0.3,100,0.1,-0.3,108,2.9,0,0.0
645420,20210217,clip_28_1304,115,2021-02-17 13:04:00,-0.2,99,0.0,-0.3,78,1.6,105,0.0
645928,20210217,clip_33_1523,18,2021-02-17 15:23:00,-0.1,98,0.0,-0.3,102,2.5,37,0.0
643000,20210217,clip_8_0344,115,2021-02-17 03:44:00,-0.2,100,0.0,-0.2,113,3.5,0,0.0
642134,20210217,clip_1_0028,96,2021-02-17 00:28:00,-0.4,100,0.0,-0.5,121,5.3,0,0.0
644100,20210217,clip_18_0824,5,2021-02-17 08:24:00,-0.3,100,0.0,-0.3,100,2.5,38,0.0
643363,20210217,clip_11_0508,115,2021-02-17 05:08:00,-0.4,100,0.1,-0.4,105,3.0,0,0.0
648082,20210217,clip_50_2319,115,2021-02-17 23:19:00,0.2,100,0.1,0.2,120,6.8,0,0.0
645552,20210217,clip_30_1400,5,2021-02-17 14:00:00,0.0,99,0.0,-0.2,91,1.9,99,0.0
644705,20210217,clip_23_1044,5,2021-02-17 10:44:00,-0.2,100,0.0,-0.3,94,3.1,114,0.0
646883,20210217,clip_41_1907,5,2021-02-17 19:07:00,0.0,98,0.0,-0.2,118,5.5,0,0.0
644573,20210217,clip_21_0948,115,2021-02-17 09:48:00,-0.3,100,0.0,-0.3,97,2.9,88,0.0
647477,20210217,clip_45_2059,115,2021-02-17 20:59:00,0.1,100,0.0,0.1,120,6.5,0,0.0
645498,20210217,clip_29_1332,72,2021-02-17 13:32:00,-0.1,99,0.0,-0.2,92,2.0,84,0.0
643858,20210217,clip_16_0728,5,2021-02-17 07:28:00,-0.4,100,0.0,-0.4,100,2.5,19,0.0
643847,20210217,clip_15_0700,115,2021-02-17 07:00:00,-0.5,100,0.0,-0.5,100,2.5,3,0.0
642648,20210217,clip_6_0248,5,2021-02-17 02:48:00,-0.2,100,0.0,-0.3,116,3.9,0,0.0
646267,20210217,clip_35_1619,115,2021-02-17 16:19:00,-0.1,98,0.0,-0.3,110,4.1,4,0.0
646581,20210217,clip_38_1743,66,2021-02-17 17:43:00,0.0,99,0.0,-0.1,112,3.4,0,0.0
642637,20210217,clip_5_0220,115,2021-02-17 02:20:00,-0.3,100,0.1,-0.3,117,4.5,0,0.0
643616,20210217,clip_14_0632,5,2021-02-17 06:32:00,-0.4,100,0.0,-0.5,97,2.4,0,0.0
647246,20210217,clip_44_2031,5,2021-02-17 20:31:00,0.0,100,0.1,0.0,118,6.5,0,0.0
647719,20210217,clip_47_2155,115,2021-02-17 21:55:00,0.1,100,0.0,0.1,127,6.5,0,0.0
644342,20210217,clip_20_0920,5,2021-02-17 09:20:00,-0.3,100,0.0,-0.3,97,2.7,66,0.0
644826,20210217,clip_24_1112,5,2021-02-17 11:12:00,-0.3,100,0.0,-0.4,97,2.6,86,0.0
647235,20210217,clip_43_2003,115,2021-02-17 20:03:00,0.1,99,0.0,0.0,120,5.7,0,0.0
645283,20210217,clip_27_1236,99,2021-02-17 12:36:00,-0.1,100,0.0,-0.2,72,1.4,105,0.0
645713,20210217,clip_31_1428,45,2021-02-17 14:28:00,-0.1,99,0.0,-0.3,86,2.0,73,0.0
644068,20210217,clip_17_0756,94,2021-02-17 07:56:00,-0.4,100,0.0,-0.4,105,2.1,28,0.0
642164,20210217,clip_2_0056,5,2021-02-17 00:56:00,-0.3,100,0.2,-0.4,120,4.4,0,0.0
646097,20210217,clip_34_1551,66,2021-02-17 15:51:00,-0.1,98,0.0,-0.3,107,3.1,13,0.0
646429,20210217,clip_37_1715,35,2021-02-17 17:15:00,0.0,99,0.0,-0.1,120,3.5,0,0.0
646732,20210217,clip_39_1811,96,2021-02-17 18:11:00,0.0,99,0.0,-0.2,111,4.7,0,0.0
642491,20210217,clip_4_0152,90,2021-02-17 01:52:00,-0.3,100,0.1,-0.3,115,4.3,0,0.0
643121,20210217,clip_9_0412,115,2021-02-17 04:12:00,-0.2,100,0.1,-0.2,109,3.4,0,0.0
643484,20210217,clip_12_0536,115,2021-02-17 05:36:00,-0.4,100,0.2,-0.4,106,2.7,0,0.0
644694,20210217,clip_22_1016,115,2021-02-17 10:16:00,-0.3,100,0.0,-0.3,101,2.9,117,0.0
647840,20210217,clip_48_2223,115,2021-02-17 22:23:00,0.1,100,0.0,0.0,125,6.9,0,0.0
643132,20210217,clip_10_0440,5,2021-02-17 04:40:00,-0.3,100,0.1,-0.3,108,2.9,0,0.0
643737,20210217,clip_15_0700,5,2021-02-17 07:00:00,-0.5,100,0.0,-0.5,100,2.5,3,0.0
644210,20210217,clip_18_0824,115,2021-02-17 08:24:00,-0.3,100,0.0,-0.3,100,2.5,38,0.0
644452,20210217,clip_20_0920,115,2021-02-17 09:20:00,-0.3,100,0.0,-0.3,97,2.7,66,0.0
644815,20210217,clip_23_1044,115,2021-02-17 10:44:00,-0.2,100,0.0,-0.3,94,3.1,114,0.0
644936,20210217,clip_24_1112,115,2021-02-17 11:12:00,-0.3,100,0.0,-0.4,97,2.6,86,0.0
645310,20210217,clip_28_1304,5,2021-02-17 13:04:00,-0.2,99,0.0,-0.3,78,1.6,105,0.0
645662,20210217,clip_30_1400,115,2021-02-17 14:00:00,0.0,99,0.0,-0.2,91,1.9,99,0.0
647125,20210217,clip_43_2003,5,2021-02-17 20:03:00,0.1,99,0.0,0.0,120,5.7,0,0.0
647356,20210217,clip_44_2031,115,2021-02-17 20:31:00,0.0,100,0.1,0.0,118,6.5,0,0.0
647367,20210217,clip_45_2059,5,2021-02-17 20:59:00,0.1,100,0.0,0.1,120,6.5,0,0.0
647598,20210217,clip_46_2127,115,2021-02-17 21:27:00,0.0,100,0.0,0.0,123,7.8,0,0.0
647609,20210217,clip_47_2155,5,2021-02-17 21:55:00,0.1,100,0.0,0.1,127,6.5,0,0.0
647972,20210217,clip_50_2319,5,2021-02-17 23:19:00,0.2,100,0.1,0.2,120,6.8,0,0.0
648093,20210217,clip_51_2347,5,2021-02-17 23:47:00,0.3,100,0.2,0.2,120,7.0,0,0.0
642032,20210217,clip_0_0000,115,2021-02-17 00:00:00,-0.5,100,0.1,-0.6,119,6.2,0,0.0
642758,20210217,clip_6_0248,115,2021-02-17 02:48:00,-0.2,100,0.0,-0.3,116,3.9,0,0.0
642879,20210217,clip_7_0316,115,2021-02-17 03:16:00,-0.1,100,0.1,-0.2,114,3.5,0,0.0
642890,20210217,clip_8_0344,5,2021-02-17 03:44:00,-0.2,100,0.0,-0.2,113,3.5,0,0.0
643253,20210217,clip_11_0508,5,2021-02-17 05:08:00,-0.4,100,0.1,-0.4,105,3.0,0,0.0
643605,20210217,clip_13_0604,115,2021-02-17 06:04:00,-0.5,100,0.1,-0.5,104,2.5,0,0.0
643726,20210217,clip_14_0632,115,2021-02-17 06:32:00,-0.4,100,0.0,-0.5,97,2.4,0,0.0
646993,20210217,clip_41_1907,115,2021-02-17 19:07:00,0.0,98,0.0,-0.2,118,5.5,0,0.0
645176,20210217,clip_26_1208,113,2021-02-17 12:08:00,-0.1,100,0.0,-0.2,80,1.3,80,0.0
645821,20210217,clip_32_1456,32,2021-02-17 14:56:00,-0.1,99,0.0,-0.3,96,2.2,46,0.0
643963,20210217,clip_16_0728,110,2021-02-17 07:28:00,-0.4,100,0.0,-0.4,100,2.5,19,0.0
642043,20210217,clip_1_0028,5,2021-02-17 00:28:00,-0.4,100,0.0,-0.5,121,5.3,0,0.0
642255,20210217,clip_2_0056,96,2021-02-17 00:56:00,-0.3,100,0.2,-0.4,120,4.4,0,0.0
646182,20210217,clip_35_1619,30,2021-02-17 16:19:00,-0.1,98,0.0,-0.3,110,4.1,4,0.0
646012,20210217,clip_33_1523,102,2021-02-17 15:23:00,-0.1,98,0.0,-0.3,102,2.5,37,0.0
646505,20210217,clip_37_1715,111,2021-02-17 17:15:00,0.0,99,0.0,-0.1,120,3.5,0,0.0
646656,20210217,clip_39_1811,20,2021-02-17 18:11:00,0.0,99,0.0,-0.2,111,4.7,0,0.0
646808,20210217,clip_40_1839,51,2021-02-17 18:39:00,0.0,98,0.0,-0.2,112,4.5,0,0.0
646353,20210217,clip_36_1647,80,2021-02-17 16:47:00,0.0,99,0.0,-0.1,111,4.4,0,0.0
642418,20210217,clip_4_0152,17,2021-02-17 01:52:00,-0.3,100,0.1,-0.3,115,4.3,0,0.0
642564,20210217,clip_5_0220,42,2021-02-17 02:20:00,-0.3,100,0.1,-0.3,117,4.5,0,0.0
645431,20210217,clip_29_1332,5,2021-02-17 13:32:00,-0.1,99,0.0,-0.2,92,2.0,84,0.0
643060,20210217,clip_9_0412,54,2021-02-17 04:12:00,-0.2,100,0.1,-0.2,109,3.4,0,0.0
643423,20210217,clip_12_0536,54,2021-02-17 05:36:00,-0.4,100,0.2,-0.4,106,2.7,0,0.0
644512,20210217,clip_21_0948,54,2021-02-17 09:48:00,-0.3,100,0.0,-0.3,97,2.9,88,0.0
644633,20210217,clip_22_1016,54,2021-02-17 10:16:00,-0.3,100,0.0,-0.3,101,2.9,117,0.0
644996,20210217,clip_25_1140,54,2021-02-17 11:40:00,-0.3,100,0.0,-0.3,81,1.6,93,0.0
647064,20210217,clip_42_1935,65,2021-02-17 19:35:00,0.1,99,0.0,0.0,125,5.9,0,0.0
647779,20210217,clip_48_2223,54,2021-02-17 22:23:00,0.1,100,0.0,0.0,125,6.9,0,0.0
647900,20210217,clip_49_2251,54,2021-02-17 22:51:00,0.1,100,0.2,0.1,130,7.1,0,0.0
644221,20210217,clip_19_0852,5,2021-02-17 08:52:00,-0.4,100,0.1,-0.4,101,3.0,54,0.0
643187,20210217,clip_10_0440,60,2021-02-17 04:40:00,-0.3,100,0.1,-0.3,108,2.9,0,0.0
643792,20210217,clip_15_0700,60,2021-02-17 07:00:00,-0.5,100,0.0,-0.5,100,2.5,3,0.0
644155,20210217,clip_18_0824,60,2021-02-17 08:24:00,-0.3,100,0.0,-0.3,100,2.5,38,0.0
644397,20210217,clip_20_0920,60,2021-02-17 09:20:00,-0.3,100,0.0,-0.3,97,2.7,66,0.0
644760,20210217,clip_23_1044,60,2021-02-17 10:44:00,-0.2,100,0.0,-0.3,94,3.1,114,0.0
644881,20210217,clip_24_1112,60,2021-02-17 11:12:00,-0.3,100,0.0,-0.4,97,2.6,86,0.0
645365,20210217,clip_28_1304,60,2021-02-17 13:04:00,-0.2,99,0.0,-0.3,78,1.6,105,0.0
645607,20210217,clip_30_1400,60,2021-02-17 14:00:00,0.0,99,0.0,-0.2,91,1.9,99,0.0
